time,home_charging,work_charging,public_charging
17:50:00,0.010564373467496547,0.0002207554765615526,0.0036577042721918016
18:00:00,0.010412123400771788,0.00021128503735995134,0.0036229224482013252
18:10:00,0.010096964403419435,0.0001912542326976413,0.0034871831901653527
18:20:00,0.009767636519080913,0.00017037836087249684,0.0034301448576896138
18:30:00,0.009474510784278883,0.00015372208939745983,0.0033364221979252156
18:40:00,0.009176562270901691,0.00014880694401938303,0.0031653683106949906
18:50:00,0.008932764230571056,0.00015071392735063887,0.003030251560719557
19:00:00,0.008661469337661688,0.0001495690433688532,0.002830700500637086
19:10:00,0.008349125688335138,0.00015039360057522437,0.002510092957835138
19:20:00,0.007973724832965157,0.00014875864444600015,0.0023999639522323396
19:30:00,0.007617134025356941,0.00013664456870354308,0.002271034588382837
19:40:00,0.007228749752306309,0.00012922803097510427,0.002108980969456752
19:50:00,0.0068796411319717475,0.0001360634673805679,0.001930904650846561
20:00:00,0.006530501996404821,0.00013451234839709618,0.001708071842925566
20:10:00,0.006206109611478516,0.00013190114356687526,0.0013839908818235934
20:20:00,0.005883165282972014,0.00012826733582808246,0.0010810744911384238
20:30:00,0.00558890456951277,0.0001230814484465582,0.0007959898892887447
20:40:00,0.005327298791062047,0.00011121259037550732,0.000557196759478273
20:50:00,0.005177629686485684,0.00013525062128913,0.00041380177482616226
21:00:00,0.005061129965200047,0.00019780364556819352,0.00028070867316950995
21:10:00,0.004952600513285312,0.00028619943211772073,0.00020285449805993244
21:20:00,0.0048618570140381385,0.0003532289243259712,0.00014826388395838234
21:30:00,0.00477189762233285,0.00040340926391257617,0.00012493134007325948
21:40:00,0.004651314391929266,0.00040610694800954217,9.345415895454545e-05
21:50:00,0.004534795210363179,0.00036158895050124085,8.222904247510838e-05
22:00:00,0.004378038239593089,0.000283003850825756,5.0590674661080476e-05
22:10:00,0.004171889187343757,0.00021697913731893485,3.1940932249598755e-05
22:20:00,0.003951383649641544,0.00016421734284563543,1.9587724206461555e-05
22:30:00,0.003695300519762738,0.0001288334350785107,1.0654921886467296e-05
22:40:00,0.003443707105864067,0.00010404614437057043,4.88727083662051e-06
22:50:00,0.0032551902839032957,8.448806987028734e-05,3.4878633028432113e-06
23:00:00,0.0030880086425975075,7.14996456904759e-05,1.3949719518858899e-05
23:10:00,0.0029318883136841686,6.350480353831196e-05,2.1354050093893483e-05
23:20:00,0.0027818310713258305,6.355697177613566e-05,2.7921459396779345e-05
23:30:00,0.0027084493391571524,6.203869581524974e-05,3.409521690095094e-05
23:40:00,0.0026040467130840185,6.270657969848505e-05,4.339716012770056e-05
23:50:00,0.0025233244905988124,6.610489174732457e-05,3.676498816892082e-05
