time,home_charging,work_charging,public_charging
00:00:00,0.005906597981529196,0.0,0.0
00:10:00,0.005483392330326545,0.0,0.0
00:20:00,0.0050230448074800385,0.0,0.0
00:30:00,0.00446777565254899,0.0,0.0
00:40:00,0.003792679858789917,0.0,0.0
00:50:00,0.003544938937210876,0.0,0.0
01:00:00,0.0033316143480868906,0.0,0.0
01:10:00,0.0031450445877001785,0.0,0.0
01:20:00,0.0029629574346474825,0.0,0.0
01:30:00,0.0027885050525216335,0.0,0.0
01:40:00,0.002609633950176416,0.0,0.0
01:50:00,0.0024211935111315567,0.0,0.0
02:00:00,0.0022236203372055685,0.0,0.0
02:10:00,0.002033056415826127,0.0,0.0
02:20:00,0.0018564749482665802,0.0,0.0
02:30:00,0.001701043676250909,0.0,0.0
02:40:00,0.0015824668655090989,0.0,0.0
02:50:00,0.0014981123837418285,0.0,0.0
03:00:00,0.0014346470631519525,0.0,0.0
03:10:00,0.0013781150637614294,0.0,0.0
03:20:00,0.001324646262798014,0.0,0.0
03:30:00,0.0012597092106852114,0.0,0.0
03:40:00,0.0011793468637918937,0.0,0.0
03:50:00,0.0010929461266563404,0.0,0.0
04:00:00,0.0010022327212029511,0.0,0.0
04:10:00,0.0009182960422142222,0.0,0.0
04:20:00,0.0008444438648537697,0.0,0.0
04:30:00,0.0007868662762560994,0.0,0.0
04:40:00,0.0007330431767416715,0.0,0.0
04:50:00,0.0006998549827291491,0.0,0.0
05:00:00,0.0006627980457536457,0.0,0.0
05:10:00,0.000623407305470323,0.0,0.0
05:20:00,0.000585926271282798,0.0,0.0
05:30:00,0.0005476451049649809,0.0,0.0
05:40:00,0.0005226688464644443,0.0,0.0
05:50:00,0.0005448012127719021,0.0,0.0
06:00:00,0.000602933782690506,0.0,0.0
06:10:00,0.0006634939845177529,0.0,0.0
06:20:00,0.0007386073075288905,0.0,0.0
06:30:00,0.0007988656588626163,0.0,0.0
06:40:00,0.0008633465942192958,0.0,0.0
06:50:00,0.0009630015602096675,0.0,0.0
07:00:00,0.0010893122991164524,0.0,0.0
07:10:00,0.0012149772092582857,0.0,0.0
07:20:00,0.001355920866412181,0.0,0.0
07:30:00,0.0014656391117345183,0.0,0.0
07:40:00,0.0015222567305052516,0.0,0.0
07:50:00,0.0015620599878217896,0.0,0.0
08:00:00,0.001626645243720551,0.0,0.0
08:10:00,0.0016915377720577792,0.0,0.0
08:20:00,0.001758308542175206,0.0,0.0
08:30:00,0.0018197395647906644,0.0,0.0
08:40:00,0.0018655976436113876,0.0,0.0
08:50:00,0.001853483981905589,0.0,0.0
09:00:00,0.0018165519104032994,0.0,0.0
09:10:00,0.001772426680912123,0.0,0.0
09:20:00,0.0017793248110920547,0.0,0.0
09:30:00,0.001851206291107103,0.0,0.0
09:40:00,0.001978149541498213,0.0,0.0
09:50:00,0.00216331447062664,0.0,0.0
10:00:00,0.0024247672384500258,0.0,0.0
10:10:00,0.0027097192423727197,0.0,0.0
10:20:00,0.0030960095643152432,0.0,0.0
10:30:00,0.0034763872319850293,0.0,0.0
10:40:00,0.0038291347433305214,0.0,0.0
10:50:00,0.004095062009301721,0.0,0.0
11:00:00,0.004293034065462437,0.0,0.0
11:10:00,0.004340064451475246,0.0,0.0
11:20:00,0.004442141821333886,0.0,0.0
11:30:00,0.00469260655569825,0.0,0.0
11:40:00,0.005000756627724885,0.0,0.0
11:50:00,0.005341390855985928,0.0,0.0
12:00:00,0.005711466838759004,0.0,0.0
12:10:00,0.006052177374316633,0.0,0.0
12:20:00,0.006252272532315525,0.0,0.0
12:30:00,0.006443074483966584,0.0,0.0
12:40:00,0.006633297293782466,0.0,0.0
12:50:00,0.006868618808546801,0.0,0.0
13:00:00,0.007087628294770304,0.0,0.0
13:10:00,0.007360382428190673,0.0,0.0
13:20:00,0.007601290274350736,0.0,0.0
13:30:00,0.007796743689786494,0.0,0.0
13:40:00,0.007917407493786778,0.0,0.0
13:50:00,0.0080410263946853,0.0,0.0
14:00:00,0.008061936459305166,0.0,0.0
14:10:00,0.00812852778413696,0.0,0.0
14:20:00,0.008253444346786569,0.0,0.0
14:30:00,0.008466286777580675,0.0,0.0
14:40:00,0.008736278139920886,0.0,0.0
14:50:00,0.009178537937085025,0.0,0.0
15:00:00,0.009664939055452484,0.0,0.0
15:10:00,0.010167501677497772,0.0,0.0
15:20:00,0.010692088321806166,0.0,0.0
15:30:00,0.011289525475422809,0.0,0.0
15:40:00,0.011916963915242915,0.0,0.0
15:50:00,0.012721278802219058,0.0,0.0
16:00:00,0.01360463195468141,0.0,0.0
16:10:00,0.014484671773835582,0.0,0.0
16:20:00,0.015253539334142445,0.0,0.0
16:30:00,0.01594209817392419,0.0,0.0
16:40:00,0.01643711791237111,0.0,0.0
16:50:00,0.016986235409090847,0.0,0.0
17:00:00,0.017459886564210794,0.0,0.0
17:10:00,0.017925671301068556,0.0,0.0
17:20:00,0.018404743519434552,0.0,0.0
17:30:00,0.01880231153416274,0.0,0.0
17:40:00,0.01897977471937081,0.0,0.0
17:50:00,0.019091127314391308,0.0,0.0
18:00:00,0.019103732035989817,0.0,0.0
18:10:00,0.018896497367089635,0.0,0.0
18:20:00,0.018593468606710035,0.0,0.0
18:30:00,0.018264624868971225,0.0,0.0
18:40:00,0.017897034877570016,0.0,0.0
18:50:00,0.017531551202335394,0.0,0.0
19:00:00,0.01714353093182696,0.0,0.0
19:10:00,0.0166667913778812,0.0,0.0
19:20:00,0.01608764643551333,0.0,0.0
19:30:00,0.015513999839703346,0.0,0.0
19:40:00,0.014894622775632685,0.0,0.0
19:50:00,0.014314274072234023,0.0,0.0
20:00:00,0.013770684733827677,0.0,0.0
20:10:00,0.013272908829689229,0.0,0.0
20:20:00,0.012744395707958777,0.0,0.0
20:30:00,0.012249392251519081,0.0,0.0
20:40:00,0.011821207060730456,0.0,0.0
20:50:00,0.011529563738943205,0.0,0.0
21:00:00,0.011292713316870779,0.0,0.0
21:10:00,0.011081918361967941,0.0,0.0
21:20:00,0.01089107246436427,0.0,0.0
21:30:00,0.010708867175824676,0.0,0.0
21:40:00,0.010459624009976276,0.0,0.0
21:50:00,0.01020425108545638,0.0,0.0
22:00:00,0.009901262065247924,0.0,0.0
22:10:00,0.009535532098558485,0.0,0.0
22:20:00,0.009107634305657777,0.0,0.0
22:30:00,0.008689985363943461,0.0,0.0
22:40:00,0.008290234174648746,0.0,0.0
22:50:00,0.007941424559063064,0.0,0.0
23:00:00,0.007614613993044291,0.0,0.0
23:10:00,0.0073271290313343855,0.0,0.0
23:20:00,0.007030233791534343,0.0,0.0
23:30:00,0.006867068984829027,0.0,0.0
23:40:00,0.0066968220038603355,0.0,0.0
23:50:00,0.006577858914579356,0.0,0.0
