time;home_charging[kw/car];work_charging[kw/car];public_charging[kw/car]
00:00:00;0.07943496585758514;0.0017962037837020305;0.0006318480835729267
00:10:00;0.07616711744396806;0.0015503699657115249;0.0005141995426633099
00:20:00;0.07327288572069537;0.0012136293555505687;0.0003028580193584641
00:30:00;0.06950444030030309;0.0007694052474592357;0.0009482427349068172
00:40:00;0.064181695694016;0.0003188751113381516;0.0014539360609416836
00:50:00;0.06015254930195029;0.00013714958886877577;0.0016613540092476635
01:00:00;0.05628797078880919;4.628682763408818e-05;0.001761608323964599
01:10:00;0.052484473787221694;5.41831303902066e-06;0.0018129523780701404
01:20:00;0.048816815478556604;0;0.000881818738527595
01:30:00;0.045134015141346254;0;0.00040975310485247084
01:40:00;0.04168050786656373;5.60495163290127e-05;0.00017812564760635603
01:50:00;0.03815022373552735;0.00024232896964628852;6.837726472631082e-05
02:00:00;0.03533688872380343;0.0003844175292555519;1.350307328628828e-05
02:10:00;0.0323387948332389;0.0006281064954814869;0
02:20:00;0.029543477667453025;0.0011904493555324202;0
02:30:00;0.026674596455580027;0.0016890049941303703;0
02:40:00;0.024316832928926987;0.0020187787090406076;0
02:50:00;0.02228442920099842;0.0023268796137569914;0
03:00:00;0.020293050161356928;0.0024940902777802593;0
03:10:00;0.018457557080899464;0.002319220908525028;0
03:20:00;0.016683261374621047;0.0022560368798637204;5.054454785843537e-07
03:30:00;0.01477050946782026;0.002390131053649519;5.054454785843537e-07
03:40:00;0.012598115598104746;0.0024557351989583065;5.054454785843537e-07
03:50:00;0.010829602765461604;0.0025604341154013928;5.054454785843537e-07
04:00:00;0.009443173781590014;0.003269469443615091;5.054454785843537e-07
04:10:00;0.00843046965039233;0.004013396526699352;0
04:20:00;0.007664959716984301;0.00514773132036859;0
04:30:00;0.0070567764111510774;0.006312913361199136;8.48978128651122e-05
04:40:00;0.006491534616341893;0.0085342330372905;0.00012734671929766835
04:50:00;0.005937401581570978;0.00997209922137705;0.0001484539103414808
05:00:00;0.0054705985497614795;0.012131128209802451;0.0003143678777397718
05:10:00;0.004851966845695162;0.01383995870279805;0.0012569088724845511
05:20:00;0.0045294463065497816;0.01602034232115967;0.0018055673228316446
05:30:00;0.0043294835809818445;0.01725450380710636;0.002307719283464459
05:40:00;0.0046552915157027685;0.018836209170045356;0.0030375414400617023
05:50:00;0.006459287751886181;0.019480946687092705;0.003855142151883561
06:00:00;0.00866110900343157;0.019580782669142125;0.003276067288749453
06:10:00;0.010710152013165802;0.019150305953635257;0.002966313001619468
06:20:00;0.01295106043340993;0.019102007313932474;0.0027020095328797655
06:30:00;0.01524462984043038;0.01860389259775367;0.0026183171719956185
06:40:00;0.016962170326333313;0.01777713082260437;0.002762206362814306
06:50:00;0.017504404824840017;0.01698288201257268;0.0038049381770357137
07:00:00;0.017893017992330916;0.016380236219390016;0.005598220030810312
07:10:00;0.0182151980115697;0.015415953550569114;0.008892190872009617
07:20:00;0.018227921752985533;0.014884071515370162;0.012836626137426428
07:30:00;0.017379472440707165;0.01451442515867139;0.017676913087970567
07:40:00;0.01788454675667034;0.01430501766428532;0.023621810126259773
07:50:00;0.01859932938569894;0.01445203062358575;0.035659919407273886
08:00:00;0.019637549140711114;0.014580526686217619;0.045554897843557006
08:10:00;0.02062150328113419;0.014481410794256544;0.053209562764739336
08:20:00;0.02218586012423625;0.014389746567066255;0.06513795893420021
08:30:00;0.023777128122866115;0.014216532940782576;0.08485707243391225
08:40:00;0.024780956821674926;0.01333064841183744;0.10321095149343212
08:50:00;0.02632002510847957;0.012152781321842525;0.12245155391764347
09:00:00;0.026749219885131265;0.01196577581023377;0.1424922397076942
09:10:00;0.027622462185570358;0.012067347804503387;0.15725325905075072
09:20:00;0.028807625273701495;0.012613121663308306;0.17070887677283664
09:30:00;0.02987323437195651;0.013334416031922933;0.17255944503762166
09:40:00;0.029649572040236022;0.013913702312314709;0.17000588399162442
09:50:00;0.03069128818928036;0.013225574293443947;0.17814242555980664
10:00:00;0.031553142805262516;0.012306885952260531;0.18818222545826663
10:10:00;0.031989892357500965;0.011203855524888336;0.18567346658941858
10:20:00;0.03450635024949958;0.009989193455333103;0.19524475988867307
10:30:00;0.03858419407680683;0.008805599230334783;0.21039822344088605
10:40:00;0.04507869203961936;0.008003204760058849;0.2134121301079135
10:50:00;0.05186852552021395;0.007346410211897065;0.21741614812072946
11:00:00;0.060646220677194385;0.006678095863406277;0.2207108270882024
11:10:00;0.06749535174190725;0.005857235668150617;0.2134183890913562
11:20:00;0.07454186489074761;0.005218081537035011;0.21042962912959393
11:30:00;0.07953858610601237;0.00467819080020503;0.20437628949953596
11:40:00;0.08474088824843712;0.004131238428558761;0.18998849981959665
11:50:00;0.08791589712187098;0.003923450612683709;0.185844130730886
12:00:00;0.08971732182137845;0.0038892097448389087;0.19037843283019945
12:10:00;0.08884111762026763;0.003922210199434749;0.1876011163217895
12:20:00;0.08839673267544834;0.004153636019122296;0.19075521180119115
12:30:00;0.08704106024055126;0.004416192256995905;0.19740859444376702
12:40:00;0.0855357810231328;0.004499195014620377;0.19294512750845888
12:50:00;0.08756579694904759;0.004522861314293752;0.18742435239235994
13:00:00;0.09257839682398195;0.004583930557112955;0.1783126490392356
13:10:00;0.09689214092913581;0.004432085311272532;0.16628097506232425
13:20:00;0.10035306684657325;0.00417025539207125;0.1774728981226386
13:30:00;0.10320129709062247;0.0037345942848830602;0.18364186457240927
13:40:00;0.10462597832172427;0.0034262967001224202;0.18124904785818574
13:50:00;0.10551502610624941;0.003090761303494509;0.19155642384263488
