,cts,industry
2020-05-05 20:00:00,45870.600333730006,85920.65363395998
2020-05-05 22:00:00,42897.470393799995,85589.80720386
2020-05-06 00:00:00,40748.04181605,85258.96077375999
2020-05-06 02:00:00,38629.93269489,85258.96077375999
2020-05-06 04:00:00,44243.53673984,85258.96077375999
2020-05-06 06:00:00,56952.557077109996,85920.65363395998
2020-05-06 08:00:00,62367.251473029995,85937.97567045999
2020-05-06 10:00:00,56045.819358390014,85937.97567045999
2020-05-06 12:00:00,49517.79145793001,85937.97567045999
2020-05-06 14:00:00,43718.79209889,85937.97567045999
2020-05-06 16:00:00,41276.513731850006,85929.31465220999
2020-05-06 18:00:00,39590.68635148002,85920.65363395998
2020-05-06 20:00:00,39747.43396435001,85920.65363395998
2020-05-06 22:00:00,37047.98203973998,85589.80720386
2020-05-07 00:00:00,33906.84891162,85258.96077375999
2020-05-07 02:00:00,34800.86142938,85258.96077375999
2020-05-07 04:00:00,38537.41759341,85258.96077375999
2020-05-07 06:00:00,50064.835453199994,85920.65363395998
2020-05-07 08:00:00,55557.275484390004,85937.97567045999
2020-05-07 10:00:00,51728.820061759994,85937.97567045999
2020-05-07 12:00:00,45997.20538722999,85937.97567045999
2020-05-07 14:00:00,39048.93899398,85937.97567045999
2020-05-07 16:00:00,36878.57969221001,85929.31465220999
2020-05-07 18:00:00,36314.810296450014,85920.65363395998
2020-05-07 20:00:00,35617.93350876,85920.65363395998
2020-05-07 22:00:00,32449.73614777,85589.80720386
2020-05-08 00:00:00,30260.81538341,85254.20273382
2020-05-08 02:00:00,32022.59335104,85254.20273382
2020-05-08 04:00:00,34997.245093770005,85254.20273382
2020-05-08 06:00:00,45201.04250076,85906.25313302
2020-05-08 08:00:00,50214.03661015001,85923.40963614
2020-05-08 10:00:00,47366.92760017999,85923.40963614
2020-05-08 12:00:00,42933.13560167,85923.40963614
2020-05-08 14:00:00,35485.09111161,85923.40963614
2020-05-08 16:00:00,33898.25390055,85914.83138458
2020-05-08 18:00:00,34310.31264876001,85906.25313302
2020-05-08 20:00:00,33281.52103326,85906.25313302
2020-05-08 22:00:00,30046.051083949995,85580.22793342
2020-05-09 00:00:00,24124.31420314,84847.80891582
2020-05-09 02:00:00,25209.583165919998,84847.80891582
2020-05-09 04:00:00,27622.44328948999,84847.80891582
2020-05-09 06:00:00,40658.458939439995,85105.37317682001
2020-05-09 08:00:00,41870.701320520006,85122.69521332001
2020-05-09 10:00:00,41267.597228490005,85122.69521332001
2020-05-09 12:00:00,35700.98188099,85122.69521332001
2020-05-09 14:00:00,29152.052511610003,85122.69521332001
2020-05-09 16:00:00,29140.612548,85114.03419507001
2020-05-09 18:00:00,31012.92304013,85105.37317682001
2020-05-09 20:00:00,29338.732387260003,85105.37317682001
2020-05-09 22:00:00,26507.958873179996,84976.59104632001
2020-05-10 00:00:00,24740.842414389997,84791.93295453998
2020-05-10 02:00:00,28852.141504010004,84791.93295453998
2020-05-10 04:00:00,33815.94951704999,84791.93295453998
2020-05-10 06:00:00,32723.48861864,84791.93295453998
2020-05-10 08:00:00,32490.944109680004,84791.93295453998
2020-05-10 10:00:00,34983.769598139996,84791.93295453998
2020-05-10 12:00:00,33674.36579062999,84791.93295453998
2020-05-10 14:00:00,29382.522700359994,84791.93295453998
2020-05-10 16:00:00,29982.912548550008,84791.93295453998
2020-05-10 18:00:00,30099.447898960003,84791.93295453998
2020-05-10 20:00:00,30494.38395508001,84791.93295453998
2020-05-10 22:00:00,26861.948816239994,84791.93295453998
2020-05-11 00:00:00,28175.97061813,85258.96077375999
