,cts,industry
2022-05-21 14:00:00,40830.23472083619,84721.3077307378
2022-05-21 16:00:00,41546.216260459805,84712.7896463383
2022-05-21 18:00:00,44180.781854112414,84704.2715619388
2022-05-21 20:00:00,43239.982467163194,84704.2715619388
2022-05-21 22:00:00,42194.04866567069,84579.3540115994
2022-05-22 00:00:00,37046.6748698529,84395.15611586258
2022-05-22 02:00:00,37170.2972438407,84395.15611586258
2022-05-22 04:00:00,47074.42033900299,84395.15611586258
2022-05-22 06:00:00,43890.7838563957,84395.15611586258
2022-05-22 08:00:00,41805.07014082602,84395.15611586258
2022-05-22 10:00:00,41300.57078465848,84395.15611586258
2022-05-22 12:00:00,38899.128669569895,84395.15611586258
2022-05-22 14:00:00,36729.246829312906,84395.15611586258
2022-05-22 16:00:00,36253.4306929267,84395.15611586258
2022-05-22 18:00:00,37041.478408429786,84395.15611586258
2022-05-22 20:00:00,39055.88909730749,84395.15611586258
2022-05-22 22:00:00,36979.60040255498,84395.15611586258
2022-05-23 00:00:00,31433.455204195503,84853.86799349179
2022-05-23 02:00:00,29497.9563146012,84853.86799349179
2022-05-23 04:00:00,32526.587184158598,84853.86799349179
2022-05-23 06:00:00,40803.2228360993,85496.55731897059
2022-05-23 08:00:00,39852.6721980096,85513.59348776958
2022-05-23 10:00:00,36123.8856423431,85513.59348776958
2022-05-23 12:00:00,31044.46344450669,85513.59348776958
2022-05-23 14:00:00,31248.498360469195,85513.59348776958
2022-05-23 16:00:00,28578.922339069406,85505.07540337008
2022-05-23 18:00:00,29473.258904761497,85496.55731897059
2022-05-23 20:00:00,32461.339379124503,85496.55731897059
2022-05-23 22:00:00,30435.3900262538,85175.21265623119
2022-05-24 00:00:00,25031.827715841995,84853.86799349179
2022-05-24 02:00:00,25713.2112759487,84853.86799349179
2022-05-24 04:00:00,28547.229498036508,84853.86799349179
2022-05-24 06:00:00,37646.1831544548,85496.55731897059
2022-05-24 08:00:00,41799.74502831469,85513.59348776958
2022-05-24 10:00:00,39309.31127435022,85513.59348776958
2022-05-24 12:00:00,35569.65881947079,85513.59348776958
2022-05-24 14:00:00,29734.684146999003,85513.59348776958
2022-05-24 16:00:00,28326.905674425605,85505.07540337008
2022-05-24 18:00:00,27976.527543491604,85496.55731897059
2022-05-24 20:00:00,27343.049637954697,85496.55731897059
2022-05-24 22:00:00,24632.737528654903,85175.21265623119
2022-05-25 00:00:00,29929.7383632641,84853.86799349179
2022-05-25 02:00:00,29966.912920199204,84853.86799349179
2022-05-25 04:00:00,33506.1920036014,84853.86799349179
2022-05-25 06:00:00,43889.11600845941,85496.55731897059
2022-05-25 08:00:00,48108.733239714886,85513.59348776958
2022-05-25 10:00:00,44898.91114393411,85513.59348776958
2022-05-25 12:00:00,40617.93660546861,85513.59348776958
2022-05-25 14:00:00,34697.46098360741,85513.59348776958
2022-05-25 16:00:00,33263.1659585201,85505.07540337008
2022-05-25 18:00:00,32643.256634282403,85496.55731897059
2022-05-25 20:00:00,32095.260931094897,85496.55731897059
2022-05-25 22:00:00,28984.076929835202,85175.21265623119
2022-05-26 00:00:00,36367.0931778832,84395.15611586258
2022-05-26 02:00:00,37351.67878546009,84395.15611586258
2022-05-26 04:00:00,46027.23525299771,84395.15611586258
2022-05-26 06:00:00,44959.634429580896,84395.15611586258
2022-05-26 08:00:00,42839.1263169275,84395.15611586258
2022-05-26 10:00:00,43310.6225504924,84395.15611586258
2022-05-26 12:00:00,40820.762073117185,84395.15611586258
2022-05-26 14:00:00,37956.45797067109,84395.15611586258
2022-05-26 16:00:00,38319.613986651,84395.15611586258
2022-05-26 18:00:00,38711.51513093798,84395.15611586258
2022-05-26 20:00:00,40142.676774339205,84395.15611586258
2022-05-26 22:00:00,36924.5846032329,84395.15611586258
2022-05-27 00:00:00,38078.26833997278,84853.86799349179
2022-05-27 02:00:00,36696.5803640433,84853.86799349179
2022-05-27 04:00:00,40762.895496032404,84853.86799349179
2022-05-27 06:00:00,53646.172715578825,85496.55731897059
2022-05-27 08:00:00,58724.239731385285,85513.59348776958
2022-05-27 10:00:00,53594.10252632758,85513.59348776958
2022-05-27 12:00:00,48030.03305350359,85513.59348776958
2022-05-27 14:00:00,41455.69023979849,85513.59348776958
2022-05-27 16:00:00,39681.1021474765,85505.07540337008
2022-05-27 18:00:00,39068.873402323734,85496.55731897059
2022-05-27 20:00:00,38565.63939438469,85496.55731897059
2022-05-27 22:00:00,35553.975177643995,85175.21265623119
2022-05-28 00:00:00,33948.3594533686,84454.43646125999
2022-05-28 02:00:00,31029.73264312791,84454.43646125999
2022-05-28 04:00:00,35402.19660729529,84454.43646125999
2022-05-28 06:00:00,50931.91106588609,84704.2715619388
2022-05-28 08:00:00,51914.27212433789,84721.3077307378
2022-05-28 10:00:00,48345.71656364878,84721.3077307378
2022-05-28 12:00:00,41188.188694596516,84721.3077307378
2022-05-28 14:00:00,34189.9239471327,84721.3077307378
2022-05-28 16:00:00,34042.570184508906,84712.7896463383
2022-05-28 18:00:00,36581.60029674681,84704.2715619388
2022-05-28 20:00:00,35344.457115144905,84704.2715619388
2022-05-28 22:00:00,34439.1793591093,84579.3540115994
2022-05-29 00:00:00,33570.97908887049,84395.15611586258
2022-05-29 02:00:00,33945.21788741261,84395.15611586258
2022-05-29 04:00:00,42541.31602484101,84395.15611586258
2022-05-29 06:00:00,40473.91160109341,84395.15611586258
