time;home_charging[kw/car];work_charging[kw/car];public_charging[kw/car]
00:00:00;0.09184387228169433;1.5436244134793974e-05;0.001670484208923233
00:10:00;0.0876201747818861;1.680558837255795e-06;0.0012815459960878312
00:20:00;0.08358758116281106;0;0.000655777058621452
00:30:00;0.07789666207018836;0;0.0002915832624205277
00:40:00;0.06973469497694486;0;6.37498211324091e-05
00:50:00;0.06299944333094179;0;1.416662691831312e-05
01:00:00;0.05562295891004028;0;0
01:10:00;0.04894361811648807;0;0
01:20:00;0.043136318369031965;0;0
01:30:00;0.037898851888223006;0;0
01:40:00;0.034479980762765164;0.0002295098972819268;0
01:50:00;0.03360618833585194;0.000987629949083957;0
02:00:00;0.03393387425720202;0.0015708005035656443;0
02:10:00;0.034250433817887525;0.002025908026008842;0
02:20:00;0.03499464935067648;0.0024166341334381546;0
02:30:00;0.034383038505900326;0.0025456596360785974;0
02:40:00;0.031157409333811947;0.0021152838726705573;0
02:50:00;0.02677037053812141;0.001722525132240011;0
03:00:00;0.021994861913057922;0.0013626235168223834;0
03:10:00;0.01633100121173895;0.001019500362905856;0
03:20:00;0.01122048561004058;0.000684766439739879;0
03:30:00;0.0072439134898436555;0.00035860891646298184;0
03:40:00;0.004074921112057645;0.00016819710241184097;0
03:50:00;0.001906771031415453;7.299119538627058e-05;0
04:00:00;0.000893972741712061;2.5388241873485438e-05;0
04:10:00;0.0004177961665312899;1.5867651170928359e-06;0
04:20:00;0.000721131555159511;0;0
04:30:00;0.001688978924735482;0.0001465461779329188;0
04:40:00;0.002715206702960935;0.0004874253309507948;0
04:50:00;0.0034248229813612337;0.0006562720142213316;0
05:00:00;0.003778750703342522;0.0035040982897672954;0
05:10:00;0.003414257974734926;0.006371077830684555;0
05:20:00;0.0024158648485489006;0.009636165466944183;0
05:30:00;0.001521175067841872;0.013447625321039358;0
05:40:00;0.0025691352905945417;0.017941833908275584;0.001350560013729594
05:50:00;0.008931743269829108;0.019354404827713965;0.004046397537875628
06:00:00;0.01616729943837754;0.02086360936700886;0.004891328528246376
06:10:00;0.023720281338168336;0.021639924048013362;0.005111298063094198
06:20:00;0.030738606698301488;0.02191275001651418;0.005224487475434204
06:30:00;0.035929915242179575;0.021432327943030523;0.005230224010488214
06:40:00;0.035372375830452496;0.021138976560749333;0.005676342812962211
06:50:00;0.032823715917771834;0.021159881262711334;0.007108273373934551
07:00:00;0.030106055205495662;0.02226202172578188;0.009007079827610849
07:10:00;0.026850449097522558;0.023310518971351703;0.01079416381151483
07:20:00;0.0243007768108357;0.023582106208801246;0.010745130084596299
07:30:00;0.022011097237563962;0.022980818222713507;0.011679851946727167
07:40:00;0.021466929407447016;0.021069159815861216;0.015022104761012263
07:50:00;0.020510285115084972;0.017915610394404556;0.03653111348161701
08:00:00;0.019676449712310015;0.014638733019634092;0.057251612043907926
08:10:00;0.016708624308226127;0.012400820684884361;0.07441475095269683
08:20:00;0.014226502128429911;0.010669050699513882;0.09535263885281191
08:30:00;0.013053589491282838;0.008986088585978992;0.14921395707630972
08:40:00;0.01408666844638587;0.007232233757733421;0.21034658302567327
08:50:00;0.01665794756157067;0.005215201008246758;0.26798985525189223
09:00:00;0.020213281184268142;0.0030512356815150005;0.32048767022108915
09:10:00;0.024285578951471917;0.0014172478402700635;0.36539769890090606
09:20:00;0.027239161813833245;0.0012078010426520834;0.36892679017917995
09:30:00;0.029187724025157805;0.0020130846567888933;0.3343758328879676
09:40:00;0.03110957536616074;0.003021300882564497;0.28811436724562134
09:50:00;0.03292221921419333;0.00415692643227551;0.25339320936068765
10:00:00;0.037327565392335366;0.005344894754977682;0.22481367065809835
10:10:00;0.03882881295304042;0.00593984161351086;0.19287408214273682
10:20:00;0.04277997030405834;0.00593984161351086;0.17040465020529022
10:30:00;0.050256433650683024;0.00593984161351086;0.1751723898644777
10:40:00;0.059465017561413216;0.006548495629298148;0.18233912396797824
10:50:00;0.06790055214558902;0.007316645833106985;0.1739750791336946
11:00:00;0.08321433165162449;0.008094781981394506;0.17237974621978625
11:10:00;0.09153299667397773;0.007217045059178946;0.17356836821573302
11:20:00;0.09868207924344063;0.006196891789915119;0.16312152946241879
11:30:00;0.10955671191781882;0.0044275415990968825;0.14902662692644672
11:40:00;0.12036403043540603;0.002471423072585873;0.14071717307695764
11:50:00;0.12585646483508167;0.0005053186015961811;0.13470502903682574
12:00:00;0.1310039111450295;0.00019508720110956865;0.12584334857791607
12:10:00;0.1286007641002707;2.7272147671223823e-05;0.11157929825806917
12:20:00;0.1219585605305646;0.0007817742026659441;0.0963720965489345
12:30:00;0.11392914143963086;0.0013772910183109885;0.088574522127671
12:40:00;0.1052213774410887;0.0023605272926525912;0.08143338280255569
12:50:00;0.09744523236287124;0.0028521454298233943;0.07693084359562227
13:00:00;0.09425479503241055;0.003457744008945149;0.08370711781289975
13:10:00;0.08839757636171901;0.003508316905208102;0.098089486664103
13:20:00;0.08157326988779577;0.003681794335763758;0.1373528383618534
13:30:00;0.07593482617265536;0.0034358758812587584;0.16605050206150151
13:40:00;0.0775387862892058;0.003681575563924558;0.18913791350250875
13:50:00;0.08129244305387492;0.004195920790604336;0.22803335051895257
14:00:00;0.08630986715955014;0.00503619947720409;0.2521946757385479
14:10:00;0.09357145127193661;0.005472177033686018;0.23450728860087505
14:20:00;0.10124693557856046;0.00570701626316714;0.2338039043429776
14:30:00;0.10723180146839034;0.005824435877907699;0.23363968676167174
14:40:00;0.11581782274496256;0.007802931117371823;0.22241822597162628
14:50:00;0.129946141180458;0.008969765829425935;0.21301556888608475
