time;home_charging[kw/car];work_charging[kw/car];public_charging[kw/car]
00:00:00;0.07260989458587003;0.0012328799330946865;0.0005784850264714591
00:10:00;0.06666188495606121;0.0010111466121903508;0.0005673531010552501
00:20:00;0.06032470983159693;0.0007765547907491278;0.0003597535272575858
00:30:00;0.052894260224248806;0.0005898507964920261;0.00019155314877746302
00:40:00;0.044256802610946194;0.00022418717797052426;9.155346939993288e-06
00:50:00;0.04042798927385085;0.00025581986670185065;3.008185423140648e-06
01:00:00;0.03748827233438504;0.00028582795024241926;0
01:10:00;0.035378633650184815;0.0003074829209220939;0
01:20:00;0.033442045816208715;0.000266904967371382;0
01:30:00;0.03159160545186682;0.00031470626594948725;0
01:40:00;0.029993407267923305;0.0004193675018577477;0
01:50:00;0.028222320189958156;0.0005563414720668384;0
02:00:00;0.026345745641743544;0.0006389239434822245;0
02:10:00;0.024447181538255577;0.0007901412819345732;0
02:20:00;0.022631062196919193;0.0009307765076804148;0
02:30:00;0.02081937876744075;0.0015647838933888901;0
02:40:00;0.019257757425575756;0.0021330666648204017;0
02:50:00;0.017926221249004417;0.002522034510083944;0
03:00:00;0.016780657795740533;0.0031479929166702116;0
03:10:00;0.015586809517348296;0.003982089112918573;0
03:20:00;0.014420347773854408;0.004108888137546762;0
03:30:00;0.01337064663393874;0.004095870736211868;8.911925107387488e-06
03:40:00;0.0123494385303557;0.004340639244176075;3.8368182830752365e-05
03:50:00;0.011475488892322906;0.004678001842508566;5.309631169243483e-05
04:00:00;0.010658209179381364;0.005151388099067783;6.04134712542898e-05
04:10:00;0.009987261773072251;0.0059757561296956505;6.379062182129981e-05
04:20:00;0.009440643201451064;0.007425598764904012;6.942852567838385e-05
04:30:00;0.00908683388939539;0.009485946274608876;8.3301978387676e-05
04:40:00;0.008674155062419678;0.013168931353744173;9.031864885751143e-05
04:50:00;0.008829365984596854;0.017726375107933526;9.38738889614154e-05
05:00:00;0.009020129629863064;0.025052293745856196;0.00010936834880926821
05:10:00;0.00907997766971561;0.03524618729591282;0.00012517736105580472
05:20:00;0.009408724635104587;0.04702586952809616;0.00010888000315768914
05:30:00;0.009822863351031583;0.05679050275473381;0.00010531331520422196
05:40:00;0.010448763073941533;0.06732402126255169;0.00013236127688541146
05:50:00;0.012009060586811938;0.08047355005232966;0.0010863711935414143
06:00:00;0.014475463883085024;0.09392175892859;0.0016132831770917402
06:10:00;0.016511088408705455;0.11302179271020718;0.0021604581305097637
06:20:00;0.018330693059387206;0.13761491052404734;0.0038838467075705428
06:30:00;0.019189024879404368;0.16201669724395323;0.005552790271406357
06:40:00;0.01985942607384441;0.18970338922886973;0.007938238641702759
06:50:00;0.021311680288634484;0.2245067888797682;0.011446699985232253
07:00:00;0.023574198412005188;0.25405371698471885;0.015733530901489483
07:10:00;0.02608002443080415;0.2826598679442558;0.019571004836560008
07:20:00;0.02941540691398236;0.31249914822600955;0.026793247472425043
07:30:00;0.03218640940437387;0.33248670961407073;0.03275068687083109
07:40:00;0.033642261696713895;0.3371160587667587;0.03961854837157408
07:50:00;0.03483202439540151;0.33414123292061915;0.04587504112953902
08:00:00;0.036435000033447004;0.3216911458774428;0.05221141426694339
08:10:00;0.03782598545947126;0.30275034015660146;0.05669415805982585
08:20:00;0.0392170486653662;0.28174074946076283;0.06172515324248036
08:30:00;0.04012366948482784;0.26039442300744614;0.06591671771188624
08:40:00;0.04037887235649742;0.23952321168264942;0.0714959338841636
08:50:00;0.03968776380019572;0.2190307680663734;0.07746261394055379
09:00:00;0.03838343379682035;0.19760812427281285;0.08210998086757512
09:10:00;0.03647764744053412;0.17537888556774214;0.0859674134839166
09:20:00;0.03546599130833316;0.15636244528691054;0.08899069013015987
09:30:00;0.035832560603735304;0.13803062256452736;0.09202799316722983
09:40:00;0.03698403219232328;0.12176009036837121;0.09853314645259303
09:50:00;0.03969073154641747;0.10746197150631258;0.10332290649745161
10:00:00;0.04426931922042495;0.09528838568513469;0.10883384231395796
10:10:00;0.049432544977001565;0.08393170536508039;0.11616042607146063
10:20:00;0.05694459503693271;0.07529930687149204;0.1294234519300626
10:30:00;0.06408262324659955;0.06842881813072967;0.136288943136663
10:40:00;0.0693538458739808;0.06288719505601871;0.14013482934929014
10:50:00;0.07260319365984068;0.05820002516066998;0.13853603937723605
11:00:00;0.07427479622467768;0.053483554514577855;0.13197528532686137
11:10:00;0.07282764651946548;0.04832759982604168;0.11963371098745099
11:20:00;0.07315692542374176;0.043567254048383366;0.10800404903867875
11:30:00;0.07787693954894598;0.03944460817411719;0.0967309234418495
11:40:00;0.08433970351055207;0.03598381366301399;0.0878295342535504
11:50:00;0.09182524114094506;0.03328934384029067;0.08402448539272732
12:00:00;0.09917474397292227;0.031390053934780796;0.07622762360378098
12:10:00;0.10656215598494463;0.029442486250185362;0.06689890005108415
12:20:00;0.11131282966246084;0.02803983285411033;0.06411705932573505
12:30:00;0.1157715964966501;0.02642665605355856;0.062418305848055466
12:40:00;0.12044876626886039;0.024758354863665188;0.061128979546927434
12:50:00;0.12727903012427996;0.024329283762434782;0.06522183223133762
13:00:00;0.13186169493000394;0.0248104246375671;0.07376097318963767
13:10:00;0.1371876730809387;0.025342609416893265;0.08202784571675305
13:20:00;0.1408076179784698;0.027046215974236613;0.0949421005491197
13:30:00;0.1424030444768035;0.028266001989429634;0.10491825088125872
13:40:00;0.1416022962103097;0.02883390994194468;0.1158495840827362
13:50:00;0.14231361711775697;0.029138737097440227;0.12366354468594329
14:00:00;0.14078049021622552;0.02875446860298756;0.1254734807283271
