regional_id;share_of_commercial_vehicles
09678;0.045086183
09679;0.074076105
09761;0.147387204
09762;0.106743036
09763;0.173203969
09764;0.158830275
09771;0.083879251
09772;0.087165929
09773;0.076133211
09774;0.11193178
09775;0.095002037
09776;0.101625271
09777;0.088263123
09778;0.093039577
09779;0.092985522
09780;0.103228246
11000;0.150625989
12051;0.096395163
12052;0.113743978
12053;0.111806513
12054;0.118364122
12060;0.062226899
12061;0.092169311
12062;0.073519486
12063;0.062288067
12064;0.074631122
12065;0.062784058
12066;0.084001101
12067;0.071986162
12068;0.087904147
12069;0.076220372
12070;0.097983958
12071;0.066560058
12072;0.094466778
12073;0.069387993
04011;0.143771049
04012;0.118979472
02000;0.211907949
06411;0.176677057
06412;0.285912876
06413;0.188400328
06414;0.45350083
06431;0.087875958
06432;0.08530969
06433;0.151371333
06434;0.195524494
06435;0.083193493
06436;0.267365151
06437;0.062989795
06438;0.126275273
06439;0.064339554
06440;0.084994606
06531;0.089666994
06532;0.08297465
06533;0.085349902
06534;0.076210475
06535;0.067622342
06611;0.151960678
06631;0.085540497
06632;0.069455582
06633;0.062776608
06634;0.056350175
06635;0.074115249
06636;0.060570462
13003;0.112285169
13004;0.136073925
13071;0.07487962
13072;0.083037518
13073;0.085859939
13074;0.066592126
13075;0.066767818
13076;0.060940767
03101;0.228645812
03102;0.06784903
03103;0.533472212
03151;0.049592802
03153;0.077131926
03154;0.055989312
03155;0.085808176
03157;0.05364507
03158;0.052178094
03159;0.0822425
03241;0.12517172
03251;0.082938373
03252;0.06137432
03254;0.069930494
03255;0.065512523
03256;0.076158529
03257;0.055218343
03351;0.071434209
03352;0.05092096
03353;0.084504844
03354;0.059779057
03355;0.095054869
03356;0.05155254
03357;0.148888485
03358;0.058426354
03359;0.070832757
03360;0.05566398
03361;0.082642335
03401;0.087894131
03402;0.092362899
03403;0.14447638
03404;0.182693488
03405;0.078918173
03451;0.084371509
03452;0.074117261
03453;0.086128133
03454;0.102091525
03455;0.061587665
03456;0.096601214
03457;0.064487158
03458;0.077330896
03459;0.074503864
03460;0.116697071
03461;0.062946057
03462;0.055634619
05111;0.28788333
05112;0.086111558
05113;0.145437757
05114;0.113116094
05116;0.109855804
05117;0.105292075
05119;0.081470468
05120;0.113767379
05122;0.093285742
05124;0.120565681
05154;0.077322356
05158;0.13303599
05162;0.105688172
05166;0.087973177
05170;0.071339061
05314;0.233505862
05315;0.200397553
05316;0.138400436
05334;0.113929791
05358;0.072780153
05362;0.089247595
05366;0.243939468
05370;0.077255531
05374;0.092083623
05378;0.089557689
05382;0.079615811
05512;0.072580645
05513;0.096547019
05515;0.18012292
05554;0.116992111
05558;0.088860896
05562;0.063034477
05566;0.09701803
05570;0.095253098
05711;0.146427063
05754;0.108416188
05758;0.093486307
05762;0.060141395
05766;0.0923894
05770;0.087752855
05774;0.095682893
05911;0.193228233
05913;0.105084063
05914;0.093930277
05915;0.081364648
05916;0.080084103
05954;0.088001331
05958;0.092137868
05962;0.078369894
05966;0.10622758
05970;0.11507492
05974;0.076380586
05978;0.079731849
07111;0.199618925
07131;0.078407967
07132;0.086036139
07133;0.082416736
07134;0.073856822
07135;0.063005336
07137;0.081053297
07138;0.094343241
07140;0.090891823
07141;0.06782676
07143;0.096046302
07211;0.078953006
07231;0.077828495
07232;0.075121289
07233;0.069620253
07235;0.078953006
07311;0.100504349
07312;0.117440685
07313;0.134518924
07314;0.128893625
07315;0.162206854
07316;0.114186239
07317;0.121878079
07318;0.133064649
07319;0.099403451
07320;0.094101382
07331;0.064311859
07332;0.064848167
07333;0.061428928
07334;0.073406138
07335;0.062841723
07336;0.036806518
07337;0.069286011
07338;0.055630897
07339;0.116597243
07340;0.050414405
10041;0.10535548
10042;0.063563115
10043;0.072411156
10044;0.068086487
10045;0.0883132
10046;0.06448519
14511;0.137696857
14521;0.084624471
14522;0.08740562
14523;0.092965503
14524;0.092967309
14612;0.139306819
14625;0.08331595
14626;0.085908142
14627;0.089398572
14628;0.095812416
14713;0.130816737
14729;0.088067051
14730;0.082854668
15001;0.094848989
15002;0.11897184
15003;0.128206726
15081;0.068926086
15082;0.085496167
15083;0.072291725
15084;0.080153858
15085;0.079915819
15086;0.07940004
15087;0.08333543
15088;0.08829257
15089;0.073532351
15090;0.090061626
15091;0.077048748
01001;0.148859857
01002;0.147929047
01003;0.129471145
01004;0.139999098
01051;0.067301003
01053;0.064788231
01054;0.082712795
01055;0.070989565
01056;0.094005397
01057;0.063867697
01058;0.073113951
01059;0.071941487
01060;0.102243301
01061;0.074847745
01062;0.119331483
16051;0.131628836
16052;0.092779697
16053;0.124164959
16054;0.083508916
16055;0.11877735
16061;0.067101097
16062;0.084298218
16063;0.07239549
16064;0.069993699
16065;0.064746246
16066;0.076710209
16067;0.07886608
16068;0.066030328
16069;0.052920222
16070;0.077560637
16071;0.064419778
16072;0.063821162
16073;0.062836834
16074;0.069952911
16075;0.084452783
16076;0.071972791
16077;0.072437784
