industry_sector,1,1,1,1,2,2,2,2,3,3,3,36,36,36,36,37,37,37,37,38,38,39,39,41,41,41,42,42,42,43,43,43,45,45,46,46,47,47,49,49,50,50,51,51,51,52,53,53,55,55,55,56,56,56,58,58,59,59,60,60,61,61,62,62,63,63,64,64,65,65,66,66,68,68,68,68,69,69,70,70,71,71,72,72,73,73,74,74,75,75,77,77,77,77,78,78,78,78,79,79,79,79,80,80,80,80,81,81,81,81,82,82,82,82,84,84,85,85,86,86,87,87,87,88,88,88,88,90,90,91,91,91,91,92,92,92,92,93,93,93,93,94,94,94,94,95,95,95,95,96,96,96,96,97,97,97,97,98,98,98,98,99,99,99,99
,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,mechanical_energy,space_heating,hot_water,mechanical_energy,space_heating,hot_water,mechanical_energy,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,mechanical_energy,space_heating,mechanical_energy,space_heating,hot_water,mechanical_energy,space_heating,space_heating,hot_water,space_heating,hot_water,process_heat,space_heating,hot_water,process_heat,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,space_heating,hot_water,space_heating,process_heat,space_heating,hot_water,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating,hot_water,mechanical_energy,process_heat,space_heating
regional_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,0.2695977542290443,473.6441263087458,1.7461483620079097,55.402338494068616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848413075281363,910.3384776110049,3.0389534337387434,450.9024160011667,15.469016412051973,899.857398502266,0.0,0.0,8.661212579282955,5450.263981623287,2139.9857542043724,0.8693547897935787,547.061171249522,214.7975065243827,10.068200838553079,6335.643177881471,2487.6200841101913,48.09628091612447,11137.085327484914,75.92829189172672,17581.814008509835,83.82293881005188,19409.88376120201,37685.28707267302,379.07333570297374,329499.86645562755,3314.413215166723,0.16203127999381478,203.12439069884405,11.6482486839998,12717.726576251103,160.70816580732148,9348.650757702826,10.792281998356579,3.6628903593552913,457.56448000892584,79.57459443226786,27.007542504907306,3373.754311540998,7.736648538069272,450.0532057855564,0.3219057635662967,18.725772553966056,2.7471795041654947,159.8078207423135,8.90728041390025,518.1507322429193,13.264383308233965,771.6103686582729,1.65021703309407,95.99576125649587,16.08724067118365,935.8204913515176,1.3724063400803974,79.83506940432183,2.065806038019884,120.17123763179573,4.72720615203684,887.5806547380168,2.962981731272885,439.6301721394261,41.975189945482924,2441.763860083093,15.593092747521238,907.0751171649782,21.908753345266035,1274.4671842444402,2.068058011391541,120.30223852065235,5.026877246153357,292.4214805144004,2.3418377205847114,136.22844160395442,0.19794873890030643,11.514994391295344,0.26075024852284456,48.958490250586244,0.1634365411513011,24.249773112624542,5.223768862804023,980.8153142316199,3.274223973120229,485.8105042407741,0.21729070753427487,40.798522903144075,0.13619638663780412,20.20803580068756,0.3727680598330329,69.99096463552011,0.23364856868182265,34.667429564472066,2.6269854310171223,493.2430221696068,1.646577193818794,244.30964508459238,3.2044319438560436,601.6644316570939,2.008516870934789,298.0121707786121,170.97388373505436,9945.823970410172,14.76005325899339,4202.398020739118,61.06305031863442,4921.765459451802,49.68581875501805,16.863320152507455,2106.5485340282544,12.750770538297537,2394.0858297284058,7.9920991278007865,1185.821660061671,13.1845225603715,766.9647413669362,1.365624490374079,256.4097778494872,0.8559644505907105,127.00307760478935,3.5406838982311517,664.7991290285213,2.2192773848355762,329.28360253549704,7.237663253553283,1358.9443072192134,4.536519734419301,673.1026825804553,14.924543828784453,2802.2336993936747,9.354605932135195,1387.982576076954,0.2152812992649342,40.42123622471799,0.13493690274790449,20.02116083163888,15.252458463252069,2863.802980825063,9.560140668741921,1418.4786370824424,1.0211683228018165,191.7346566659941,0.6400615898066243,94.96865402056892,0.0010754901742558614,0.20193413240907285,0.0006741101690922577,0.1000205862058024,3.618245235277356,679.3620526886549,2.2678923208738495,336.4968068807941
1002,1.0463620440608057,1838.3062484295028,6.77714610245513,215.02740005449556,0.1860881597083052,326.92988883936,1.2052679600129892,38.241116820056725,0.0,0.0,0.0,0.777401937863811,145.9650581784881,0.4872704226690258,72.2983802213344,0.7590992495214479,142.5285437596319,0.47579841796954053,70.59623020549465,208.17333565649366,12109.775519757331,0.0,0.0,17.514930477955737,11021.66629104272,4327.535130399524,6.726006644595733,4232.491861807405,1661.8410263416536,33.89316641079622,21328.04182104719,8374.219270113652,48.51695782626421,11234.496490142155,184.280016503178,42671.53777493356,159.85910486820194,37016.67691099271,108613.91529367838,1092.5388227701917,34431.00062757697,346.33872456158565,5.724719612289361,7176.578394075438,411.5437321279129,45253.70769893332,574.3099674949804,33408.52834581747,73.92895242218623,25.091416916802,3134.393882388673,163.02324855759156,55.32993722581693,6911.758603692821,13.734964822724205,798.984847172791,3.4313027200937607,199.60436119077966,10.562560907108843,614.4410430638285,6.207487290945452,361.0994530016849,65.14907245555987,3789.825629056859,5.260176587420923,305.99287592269286,84.30681859008627,4904.262328752297,22.956794493883404,1335.43341224478,19.53505799307116,1136.3855333129145,9.723911646917122,1825.762530467714,6.094883878485553,904.3237831632921,101.42265784136536,5899.918042831142,135.35866282175613,7874.029669826535,77.886720350413,4530.7949571888175,25.052092561364834,1457.320248347797,20.979846059088135,1220.4311633544112,7.243466813534756,421.3640369459182,1.3731565463154256,79.87871009956774,0.9141498009214786,171.64084931665374,0.5729830840167636,85.01593148569752,9.235069645677342,1733.9775120934048,5.788480926600696,858.8614770479925,1.0459689921433577,196.3912325850751,0.6556064862674362,97.27511626933224,5.458236475018314,1024.8389743113376,3.4211867306608075,507.6159921767032,8.879671634107416,1667.2479492910918,5.565719789949469,825.8094619719897,5.5453635141765645,1041.1979550653593,3.475797385881452,515.7188068184205,434.0098910784463,25247.048752616603,44.677088089002126,12720.205223054463,184.86119507538814,14900.065423645778,106.39487811309252,36.1103215598492,4510.864068122337,40.05928580519858,7521.535126619204,25.10889692371461,3725.513579883467,72.16381279591062,4197.8842816366705,1.3860719247207607,260.248989972132,0.8687807679824358,128.90468899903075,9.458465906499491,1775.9224142342007,5.928504233890881,879.6373293044529,13.028385055146211,2446.210756525422,8.166106081443866,1211.6398101285977,107.08452814617729,20106.200691785467,67.11987808324966,9958.86111759449,1.069089452155991,200.73233224856554,0.6700982385694889,99.42531905050717,27.877061365050317,5234.19956371101,17.473158751629065,2592.56670694968,2.1688587656349934,407.2251180344953,1.3594264124738058,201.70386520405438,0.0021757097946389077,0.408511467860028,0.0013637205924029424,0.20234101090141904,2.4384982416859264,457.8526504498909,1.528434662986567,226.78033647679115
1003,1.820082801294077,3197.621325495577,11.788431291969692,374.0270156659329,0.16799006437928585,295.13416200002166,1.0880490328576025,34.521958229943245,2.6403984508981186,437.5047715800662,235.115480241337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.52792245958966,15388.011868048676,0.0,0.0,24.47492851798685,15401.402532649978,6047.190030751827,23.353075177603912,14695.450935482382,5770.005959266444,35.78286754234579,22517.179013910092,8841.120811231896,40.68639628945044,9421.266229164143,136.4112941059345,31587.14547471605,147.53530293867115,34163.000264194154,80047.11282432619,805.187605794118,1896403.0399932684,19075.768875561822,0.33598688413442984,421.1972597217918,24.153723781664013,75097.2130081061,642.4946620755487,37374.94096369656,103.78243428643538,35.22366058226569,4400.103294703061,164.51483697423808,55.83618093148478,6974.9980444667135,9.089783322065202,528.7672179835681,1.9121830567767872,111.23474337971949,1.4921120973066297,86.79854454805606,5.100093435780832,296.6805832376412,28.802633259882388,1675.4951927686614,2.336007904702907,135.88931190020287,25.65529156414237,1492.4092980300807,3.0916424194239323,179.8457788482644,14.50773487640287,843.9381157983232,10.016215930224766,1880.6456091439288,6.278098281149203,931.5080815109033,59.33209957654705,3451.4430232960594,59.34140631993329,3451.984411427599,54.355285982468814,3161.9338254062195,5.589231025726573,325.13449830720674,11.384034948774529,662.2275004816711,4.604540893054446,267.8535001160843,3.241301444048684,188.55168341090305,0.6101459140901091,114.56105202445681,0.3824354467978573,56.74357001038015,9.436052610501863,1771.7140917501383,5.914455727343314,877.552892776673,0.18346796210371336,34.44796116143541,0.1149965122111163,17.062520475645346,2.1132480292082474,396.78364113236205,1.3245699685626209,196.53206671636698,11.208169837262732,2104.4469825556744,7.02520715211543,1042.3597948654342,6.269808849808009,1177.219876818149,3.9298749584994646,583.0922230321448,235.93035069400653,13724.44543001644,20.492129310696143,5834.401959459629,129.50722571157203,10438.459705674566,132.30571895533868,44.904436570771374,5609.415831167613,23.650711071815447,4440.659650329974,14.82411017916115,2199.5161296788365,56.15533050044224,3266.645290827501,0.792003760313043,148.70669768246307,0.4964227489625857,73.65634970911299,6.384321267369712,1198.7207386985338,4.001650588824583,593.7418778653832,5.403132927272575,1014.4927272018315,3.386648189279743,502.49136223634946,27.622651922522245,5186.431623767603,17.313696585979866,2568.906628794569,3.2920027860726435,618.1067409134987,2.0634056989940786,306.15625910475586,25.631254920412076,4812.526742506039,16.065502039943055,2383.706707598323,3.0467547994974824,572.0589567685721,1.9096858736929208,283.34819635326585,0.0022301286044037003,0.4187291485042982,0.0013978299445202077,0.20740196020954935,0.0,0.0,0.0,0.0
1004,3.7131742070626226,6523.508173002706,24.049729487004413,763.057299551369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8763553294959854,540.0647368664481,1.8028806063966187,267.50104564312664,83.38650145471924,4850.726010658845,0.0,0.0,13.66247162253954,8597.41939164392,3375.681450122847,17.55464509894418,11046.657614871314,4337.347696754517,15.82336065717531,9957.207708343461,3909.587263911315,28.870095757514875,6685.105661804084,119.95260510620932,27776.00207075642,62.02170174716294,14361.629867360498,54233.55892669118,545.5310994378051,807.305811588622,8.12062559961783,0.12058646688194369,151.1686670182212,8.668827119179733,12763.235333614106,229.0559199707291,13324.548812025076,12.201361773345306,4.141130709649575,517.3057705563738,68.68694756445468,23.312285398555687,2912.1466109313997,1.7004794667961374,98.91960732587472,0.4349447701138937,25.30143215970231,0.0,0.0,0.7294718374139167,42.43454221074684,4.269415988730529,248.35874902491022,0.378887626034562,22.040498529856684,22.40796573462528,1303.5071664917225,0.29403493303590933,17.104481814651034,6.802848351006276,395.7325570339805,2.016978992964253,378.7081581785193,1.264229169683922,187.5790463456755,18.480157607132366,1075.0202925190433,16.700257330412345,971.4806497945785,17.215247483706897,1001.4384497770561,0.582761810019452,33.90018552840967,2.311116721363383,134.44135199836342,1.8357192856233546,106.78672365066984,0.5245679440907718,30.514955374889812,0.12287921949021818,23.071813367358814,0.07701988675609386,11.427767412590295,2.7357366094232067,513.6621532649606,1.714741717325514,254.42350467635822,0.18045622309770915,33.88247677322071,0.11310877400653062,16.782428748086947,0.33850297153160774,63.557348556362946,0.21217143665240415,31.48077635243952,1.8792392483322786,352.8461312662345,1.177894803487753,174.76925009490188,0.6530319435134373,122.61333678852837,0.40931612803351725,60.73197074674967,86.87212413361733,5053.490250636639,4.941289161459444,1406.8556141126676,39.0287007920645,3145.7667195351805,29.43602440368255,9.99055899599497,1248.0103097613703,6.339644357152281,1190.3321979945551,3.973647395283525,589.5869252151621,16.18344583708286,941.4168995524356,1.6373038031701594,307.4203101966791,1.0262512573619174,152.26925369482484,2.6167964494860447,491.3299380756181,1.6401908071950901,243.36206980220217,2.8399682768801755,533.2327005756653,1.7800734410884045,264.11704974985633,27.288990869288142,5123.783394228789,17.104560031877195,2537.8761508437974,0.3925706449089491,73.70909980075164,0.2460606987909856,36.50906997653227,14.275346221647748,2680.340297950103,8.94769314092906,1327.6071986132406,0.6640714615129834,124.68611768677779,0.4162356253227605,61.758645920707444,0.0008003982944690654,0.15028285617498544,0.0005016843877714039,0.07443704138562454,0.0,0.0,0.0,0.0
1051,31.308494132082807,55004.48025481098,202.78090187362918,6433.895544143017,0.07130332779901057,125.26959838684775,0.46182205559538025,14.652833862696676,8.491147593342752,1406.953403950998,756.0980970617479,0.0,0.0,0.0,0.0,1.514768031386089,284.4129826016955,0.9494466413696183,140.87342691890626,73.81000758627052,4293.646062607252,0.0,0.0,29.299307285877166,18437.252027354054,7239.182692479805,9.644509215315473,6069.025637634168,2382.9356615071774,28.137881065235412,17706.398299918965,6952.22107550278,25.768580254471786,5966.9245021808265,27.67020436675257,6407.261043715241,68.61425457003683,15888.189133810622,69694.69905257462,701.0534907091638,134159.85144470085,1349.5033832828626,0.1768474656227067,221.69814188111286,12.713367806432368,23173.67393293281,79.00508728174937,4595.852148324722,45.34070073277214,15.38859118264093,1922.3269144737324,92.0327628915118,31.23583316220643,3901.9480127235274,1.5851035955526207,92.20800856732438,0.34278320805275597,19.940246854240502,2.92546322467469,170.17886959631292,1.9176041602168814,111.55009762776429,3.155132242238113,183.53908327480997,0.08411361979943233,4.893023646439169,14.575675057073575,847.8903046514221,0.0,0.0,2.813274389340601,163.65266580832812,1.6656749974602048,312.7472882030873,1.0440341353816494,154.90777476379904,29.26461652680225,1702.3694974851655,30.742970815378516,1788.3677283194452,25.12434750098001,1461.5234336220976,4.895026631150646,284.751519590781,1.7311582463445796,100.70424094564238,0.7839091949841851,45.60125027153565,3.013687579168988,175.31102124739832,0.2169813507673925,40.740438048609285,0.13600248385056837,20.17926562136751,1.2987626076999481,243.8557847101461,0.8140558621961468,120.78492251609516,0.16874860968790756,31.68425422030459,0.10577051890735317,15.693620700975409,0.11669152643949796,21.91001156040572,0.07314148144049137,10.852311958873312,1.8862533574400075,354.16310102681064,1.182291200953601,175.4215622419207,0.7781337978394502,146.1024722737195,0.48772914768924414,72.36644319906887,115.97954128123472,6746.715209087683,7.544655972551277,2148.0713361849566,45.63276444580868,3678.0632919044156,64.22553555458487,21.798086358672137,2722.994431002028,11.954083059113703,2244.4997165670657,7.492740654648852,1111.7297244975746,3.5470174567633492,206.3356722925473,1.4646593608945035,275.0045740972749,0.9180388562065008,136.21332056318883,2.735539177748121,513.6250834757865,1.7146179684498275,254.40514353057523,5.236571869579105,983.2192079418924,3.282248813577756,487.0011838708567,17.026371709354514,3196.873092384644,10.672017826627197,1583.4525689699697,0.8089962502229014,151.89720912510936,0.5070735299000864,75.23665127072984,11.095358860933045,2083.265583434928,6.954497973966323,1031.8683740667732,1.4078577061829927,264.3394902702616,0.8824359525455805,130.9307666750183,0.1032086316066965,19.378462006911974,0.06469049161914603,9.598402739422774,0.0,0.0,0.0,0.0
1053,14.347384898829656,25206.27297009348,92.926080604159,2948.3875967094946,3.7357126170033097,6563.104888172952,24.195707734162806,767.6889427941802,0.3452522754101049,57.20709230056445,30.74314579674525,0.4743361961420163,89.06140709693129,0.29731080863581366,44.11326624120751,12.758543955708932,2395.545367284767,7.996971454718367,1186.544587880931,99.73746943400158,5801.88794086195,0.0,0.0,24.21652021790459,15238.7932631512,5983.343303069964,9.225037087835595,5805.063310561513,2279.293778932918,28.131977593348083,17702.683406663604,6950.762463833388,28.904968605145495,6693.180753521714,101.38219499688316,23475.872455441062,78.23389764632955,18115.695787546592,53776.53218299427,540.933903404654,105756.91112721717,1063.8004427915746,0.33115277682987665,415.1371637894034,23.80620517877002,14810.444544294347,139.81506032924221,8133.265432525326,30.26610963480404,10.27228914268509,1283.2037486651197,83.80079592617159,28.441911316903706,3552.934181865502,7.170794758006836,417.1365873725752,0.22710068942403322,13.210809927382671,0.0,0.0,0.5314531539292596,30.91547903123404,9.348634343748351,543.8249954638464,0.5088425209453951,29.600182387066138,20.109769409503038,1169.8174145847595,0.2376528003021439,13.824643075564362,3.7728810290253216,219.4745171381535,2.822011466053543,529.8611281504515,1.7688182301413833,262.4470663429795,31.833986686840092,1851.8338646054726,24.71455523599986,1437.6851628705008,20.41817828085719,1187.7580513556627,5.842521635496511,339.86881774299525,11.279065161869596,656.1212402742013,2.8644460778716754,166.62940468376593,3.051924271008456,177.5353106999061,1.293318667731526,242.83363004920656,0.8106436364218106,120.27863609903189,2.1374439030137595,401.3266605868874,1.3397357831584216,198.78228298027963,0.07936119180533452,14.900864552525919,0.04974307316593989,7.380590837896115,0.5482863487904307,102.94629444786156,0.34366227803971994,50.990630437510056,3.007004573341093,564.5954507095713,1.8847706933247876,279.65142532072167,1.0718041593276622,201.24204591269586,0.6717997991735154,99.67778681747258,120.96617527558689,7036.795675350856,10.432986775822036,2970.420377744759,66.34020546490005,5347.111389396813,79.89603186845584,27.116638068415384,3387.382416641213,9.629850726380347,1808.1016435188087,6.035927112012171,895.5761175533721,7.344602806729772,427.2472792482863,1.6971616116505792,318.6592177318079,1.0637697381087525,157.8360298835039,4.69036258488342,880.6629032363553,2.9398884256544133,436.2037203941581,5.544326331424528,1041.0032135380113,3.475147286552708,515.6223488224811,10.78638168566352,2025.2520010556902,6.760833112257375,1003.1334967667073,1.1874924932122828,222.96369794824722,0.7443124861173316,110.43680186874231,14.740054498614642,2767.593966071754,9.238969233136489,1370.8250683711617,3.07130419268193,576.6683530536662,1.92507327191079,285.6312899194195,0.0871939608751159,16.37154598163446,0.054652601312716695,8.109038361385782,0.0,0.0,0.0,0.0
1054,23.216311859687018,40787.69045513132,150.36892663139966,4770.952087165683,0.04450144310968916,78.18257685952311,0.2882298564214096,9.145046559041129,13.839010350449861,2293.075524343034,1232.300967115058,0.20487667873121676,38.46766373208649,0.12841535501532925,19.053531122003157,4.0038405046643755,751.761455350404,2.509580900155865,372.35716693378697,51.4042959403407,2990.2700200561508,0.0,0.0,36.88135790381906,23208.42892799473,9112.532429774368,19.757131236704886,12432.62184987633,4881.531194792007,43.118177847105414,27133.088989805336,10653.506711146354,30.094196270972354,6968.5560993039935,107.68295658092812,24934.86508549538,131.0666943688621,30349.55990304093,39398.32374164742,396.30463668888336,1020315.8745239808,10263.277052411431,1.747501149663879,2190.6887749362636,125.62591598139218,8686.343019101147,168.67913510324072,9812.334776331121,269.4324153910036,91.44510836390306,11423.228476119015,296.42020868421855,100.60474002373584,12567.440201375884,2.0630053991459163,120.00831999410362,0.470233859487612,27.354254867590026,0.0,0.0,0.7370619686980043,42.87607227378746,2.3115515515858367,134.46664676710276,1.1000751901455683,63.99313132734369,19.79666726327856,1151.6037625165184,1.2403545388223047,72.15340515480518,4.950682217732992,287.9890939794855,8.06662826285349,1514.5908523550875,5.056109551199905,750.1964284453745,50.153676579144836,2917.519493784455,33.2000867164271,1931.3020858532238,21.194533079520106,1232.9198503240364,3.4126697727086905,198.520452872776,3.360720315007691,195.4984699221338,1.9335384792472083,112.47702242295449,3.305235180005637,192.27081097417408,0.37038283489837903,69.54311458601775,0.232153525377373,34.44560364554925,0.990071384637491,185.89589274317535,0.6205702334502449,92.07663877128665,0.33998290604672715,63.83522119479929,0.2130990498748335,31.61841026234562,0.18858748567065534,35.409203369485745,0.11820539591827899,17.538636167370946,3.5471764770837746,666.0181762212202,2.2233468905669653,329.88741236879105,0.7448411721028594,139.85144585370637,0.46686154880081404,69.27022900556592,257.58111394365795,14983.904918225453,12.262422855255604,3491.2869643606314,79.49902041111683,6407.729890301343,64.32844383554864,21.833013332438888,2727.357472486208,11.815559759543502,2218.490569308698,7.405915161369848,1098.847057637546,6.997735441034782,407.0694504190115,2.143871521060189,402.5335107327389,1.3437645718836526,199.38005145859756,4.057009784129001,761.7445240724708,2.54290705489755,377.3019099239971,5.441093475070331,1021.6202030903175,3.4104416110211235,506.0216931815407,25.072064947970116,4707.533182695006,15.715005442297832,2331.702040161221,1.609196084156877,302.14280233207035,1.0086335239131188,149.65523582658957,16.220338200213217,3045.532167793032,10.166801323354878,1508.491452619829,2.992528341576254,561.8773921238592,1.875697086446355,278.3051357665916,0.00216575494588425,0.40664234455733106,0.0013574809586639539,0.2014152099672414,0.0,0.0,0.0,0.0
