,industry,cts
251,262173.1275468714,357797.2263968433
252,313635.2267924768,178596.67971746554
253,742170.7126661903,892418.0172880065
254,123880.90450382518,297788.9277312007
255,82444.63240690141,149936.05413788705
256,174113.6236254854,208660.58532416596
257,79189.6879428046,482259.33094192634
258,267283.8896990789,776638.9676057356
259,54799.919590715355,119527.4733841079
260,1232921.5954990971,6849447.577993735
261,922521.3275781906,1202440.5330520326
262,1269648.0038147774,1685715.353164887
263,494851.4793115335,857977.7567958232
264,841811.9397067897,1524023.3465800525
265,633223.4633209129,1024433.0088704946
266,297668.96374087833,921737.1637446244
267,1222591.9468907118,1470534.2656259278
268,366855.96446819,244360.2863194453
269,561246.2596610219,898652.4546680207
270,341938.0095168167,300893.36962646095
271,427109.44557383686,319130.9594570378
272,1387851.4671914682,617464.407969147
273,105165.28259075992,383121.6976834977
274,1513885.2007299494,2226262.9097978375
275,804294.7591936763,2064650.2948659477
276,1272186.749045884,640675.5618663484
277,177409.96953890694,564734.0340159152
278,1496134.0803641523,3339209.5584175778
279,266587.9561944401,511040.4165921366
280,881088.0884291582,1235473.4036436053
281,254599.76763175396,397711.1841810703
282,203308.9789775125,462545.51045512734
283,502456.1919237561,331176.5650949646
284,427416.3200950393,271796.7925344202
285,283595.6202162631,1622643.9574680885
286,503564.641087845,619250.566267831
287,258949.29478111057,461913.08791339013
288,2741650.927150858,1392965.7599753083
289,559434.6784525928,468633.1171089043
290,532380.2814522829,784061.6757839243
291,620581.0257170164,389584.18846169655
292,608079.339845044,1227428.5832400587
293,682210.8914046368,1076881.5283402451
294,437069.6786535049,682459.6172104424
295,660789.0457165437,680823.989966298
296,253562.26293729822,1043115.501211472
297,435851.04606282123,525882.7149447185
298,362191.2461652687,854289.7850783775
299,1080422.7281331231,326009.9451538572
300,671744.1801033993,1112034.8978244236
301,534005.4332569458,805489.9512234173
302,659952.637977393,825916.7493086873
303,318258.91657005326,297465.5424272939
304,638765.3852070847,552259.0294002737
305,1148753.856748234,14009749.643035041
306,66274.16852520735,490032.27896306565
307,4806886.523443848,346689.36166154797
308,191390.30733509376,326944.8998221186
309,129206.38126281902,322634.97917103657
310,96730.55211305243,581395.9009220026
311,102594.10036776937,240665.72218441096
312,459114.1138215171,331917.12317005364
313,115410.27262628888,581818.7262227301
314,268216.3810641154,709250.479771274
315,90301.5000977525,473603.95850980247
316,45216.46125608826,463636.85742320854
317,307459.9789975884,312160.0137703291
318,154823.3210739931,300319.889236384
319,293980.8995653606,460416.37567262514
320,470910.67356604367,1627072.8565638056
321,293075.09682225296,263417.5797893596
322,492131.7926208216,758553.3262491407
323,758540.8322077538,700100.7337856613
324,133493.4598765967,260737.39578916033
325,1001433.1736954858,535994.3483389326
326,1481073.8749413432,501718.29166216374
327,105942.39512780604,1050511.8672099835
328,136396.6372967224,357369.7328791872
329,147099.9867538413,423107.157370945
330,1665659.2379406302,409054.5745770547
331,131798.5361904826,191256.18360962998
332,727689.7120378513,226864.5453499234
333,196205.8607291026,1231629.5374722383
334,1005479.8134061346,482288.0788909376
335,211892.268490199,252765.96541917694
336,133518.61195009027,418512.0854908366
337,220388.4866324913,135629.9180875088
338,642931.0945925292,234954.5030497138
339,200534.14376975174,460647.4818294941
340,710469.6781015535,1688690.671656831
341,90145.84434835514,186720.21740092686
342,273643.07940857223,130312.44783818885
343,289533.1207397339,291378.3242928156
344,286536.79866687465,588770.5908118468
345,272505.10991039686,218466.3403346918
346,193129.2094794112,283152.91476187133
347,739674.998546851,598078.6802696513
348,295759.59936505876,140430.8496133494
349,315727.1448216778,882074.5421490937
350,165755.88562296823,1202854.948412594
351,136035.31201599818,572544.7339288148
352,123395.05443789494,184613.058131444
353,253435.0421000017,232213.86668966018
354,121671.72585956684,108408.8275056543
355,222555.13003892062,316734.8874965183
356,195954.42623006474,323196.7925161012
357,385019.98003553104,325472.89295015327
358,402846.3006030378,168265.27907132573
359,165692.74191957302,124560.41179796749
360,186983.7258267507,115939.0948621824
361,288060.2943874118,274513.25130300317
362,119411.52214065832,353399.1834201406
363,470311.9048046333,856842.379839906
364,144365.80569618996,294252.922144664
365,815631.6454774189,4503371.350977195
366,63915.96192621482,116550.53489335194
367,482986.8649455863,466455.98693216225
368,324883.60017057764,357612.07209126215
369,96722.97180354621,139952.65089932314
370,540201.9461187432,433461.74708691676
371,237664.0983268072,207416.74641331052
372,176451.1327998875,187909.605256923
373,277702.0764168315,290879.9014885149
374,282107.8715373354,375826.0768605249
375,511908.56376096304,784569.3325453349
376,125900.92256434317,1724328.078997227
377,504935.6022680988,437370.4577763892
378,124068.76882099926,345347.8619592964
379,203406.13288174837,363473.0419811182
380,682183.226167537,219680.8636784988
381,216797.57646592724,230030.71493773485
382,523637.734604758,353329.4319322145
383,571007.2561450088,272585.0666322824
384,66393.8752224221,829926.8462808762
385,205715.4748837305,247141.07422017815
386,846596.949948124,2536710.8915202376
387,83939.48568368546,177558.57650002636
388,178210.54584160695,549298.1974542473
389,155348.45179951124,174607.96372122757
390,246743.48216364076,213648.8948824564
391,1908039.0113861104,689203.5508890909
392,230901.3186150238,238676.57895899285
393,343505.55073559977,1215515.1172876512
394,773202.2352731278,304939.71708897845
395,203395.17281657504,437892.2958085271
396,377086.01886502124,379816.8049861582
397,576732.3335927336,299396.2184357247
398,581418.7333669467,459730.09778500034
399,293710.9134649348,478324.5399853764
