,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,41,42,43,45,46,47,49,50,51,52,53,55,56,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87,88,90,91,92,93,94,95,96,97,98,99,total_consumption,nuts3
9,60734.455568083635,9157.665564118424,1513.056389222644,0.0,0.0,0.0,108.157925178,0.0,5037.441797359999,0.0,0.0,172.155453406,0.0,0.0,312.085199906,0.0,4462.852955347,0.0,469.365995125,0.0,269.650946818,600.727589039,0.0,1797.820508927,369.11004651816023,144.95541280662874,932.6349657167034,1088.3387225280271,719.100720319,159.23081403409955,3536.755411958675,1459.1642389850242,4624.6770969883155,0.0,1614.195966562041,1877.412887783838,0.0,27018.704638069077,21471.88875159481,32044.611812382445,6905.334746358559,6571.259293363406,26228.9050570927,31735.52202586513,114022.3670686489,355.1434678846205,12514.900421260583,8802.332684926476,5350.717969845301,7174.55080107338,93.7319891882662,5.682654688669274,0.0,0.0,973.5889471280732,31.464888435545028,828.1802315666622,23.785052072680767,194.68661689224965,754.9934258628084,1651.907624954806,666.7957410357516,1797.6730763577937,252.8152182280451,334.67583634257363,121.2632574781062,260.58194936209895,142.19552569719022,150.46532853564247,21.687881116626112,42.849681137244595,857.5698797023708,232.40094867320835,13304.795085920532,2489.086782277826,4800.959692367026,2847.713802682796,2805.4450789101047,357.419601578776,192.003241004528,502.4340008983009,1192.5151480711904,7246.194213441037,535.0930995308781,4022.5051025637736,1041.2483513298002,76.92303744240009,0.0,452210.58290757204,DEF0A
10,165361.0995697625,4977.510010468753,1018.7706084023608,0.0,0.0,0.0,1363.995459628555,625.4892425689955,12927.886703603,724.208626999,0.0,281.197744395,26.192695315,1254.5039958498392,537.495415238,1005.443665066,1539.0702794980002,0.0,67567.02885385891,2249.5091653649997,2561.8017378410004,42699.924107212784,1464.025832661,9921.802398987,2003.51618706357,2716.6214448642613,3814.578750271048,3109.8737018339853,10264.928191092,333.12405794119627,1586.0932944106653,2445.2754295407885,40610.920111287494,331.0425777914784,2295.9712513317663,27957.109049214527,0.0,66841.39458387112,72646.7060661146,77621.55244883112,21216.103391293975,44933.01396204705,49942.24064615406,83408.06644515946,110360.04721838611,8596.62138114788,60749.45474467384,43574.33511284724,6633.173299732531,12724.738586722824,665.7544015837246,33.6636892379197,138.74096225626113,2734.3735895935747,3805.954221539312,117.43138809428596,2698.391035731517,68.11689952676387,697.5818967210994,2166.357660755501,4930.695040410596,3943.445384889291,4100.566819773379,682.4820028174811,691.070742939568,291.9613272663535,960.1922857445048,240.57679913321704,749.1635896136355,94.85902061818403,289.2746604394863,2170.204095674678,686.3944566397533,32498.20583979344,9082.302604034858,13778.812656517057,8157.723074845275,8638.003502067582,1359.7644256137728,1663.609185005578,1907.699915129836,4526.616253106624,11576.351385348718,1303.0875691178485,12592.080256952811,1926.052334013171,1.2429582028106232,0.0,1216792.2619770947,DEF0B
11,138958.96169668596,2036.3011594958332,463.0877235070373,0.0,0.0,0.0,20653.042593180613,0.0,22223.173623576,1008.7018122255728,0.0,289.708095863,606.109513033,0.0,8891.262842969443,6249.982009749244,2394.957348402,0.0,0.0,3534.454628902,1625.592492872,111449.44537948578,2300.32132047,6385.2267779349995,821.9541846580245,295.9071750898786,366.0220074673232,36.1525371991168,1789.378193752,406.7316404581571,752.7258879160098,2580.2788033364827,16373.882819089136,0.0,2184.3537365625502,10948.239620115392,0.0,56792.40714041726,37908.094033090194,53810.38312022882,13937.16774512947,36351.423448226466,52747.19183556274,81253.6028969607,116737.59604004132,495.1499359472368,52760.499801581645,20090.05299272478,6254.643941565481,8321.35042271101,148.22313685396568,25.544323982663396,0.0,51.86024867250983,688.3338801741509,257.76874707768206,2901.188390282517,265.8674588470911,426.992543682638,1782.171904021572,4479.226988257953,5309.396145890869,1860.4000129287117,214.48794067443745,364.61401083645,158.847163657617,555.397413986878,132.33093252499756,364.7065942856062,104.69762213395926,529.8894092917095,1430.120679626462,240.25702787492975,17393.92956782304,7416.071396008184,6964.908957169069,8467.03161835387,5012.326445926301,1467.8515611362332,666.9400003461799,1628.6593222459858,4445.657574310108,8525.569989254614,114.9714244206956,10442.70335132994,1135.7883849718542,0.8339772919858521,0.0,999061.0851243371,DEF0C
12,87029.42003640086,3601.621556874664,285.3306913556336,0.0,0.0,0.0,745.615804944,0.0,23050.732723663,1156.4508766180002,0.0,1638.565503964,618.256197644,1915.945226186029,1921.164031552,4694.6979741860005,5704.975868330001,0.0,295216.4341549416,3589.766121244,9281.281912396,12039.255890512,943.07251405,13562.314043895,1558.890789049578,1500.705758751349,9582.074874523258,4959.917567267481,3284.088437011,983.8376778118146,1146.7362570328603,2962.6170594770506,30403.71728720509,528.8947865095936,837.8193322120619,21623.39099850694,880.6438776519346,42462.18340087324,50831.94239811705,70818.7830218004,28923.80743820517,116112.78314117472,65900.86556385543,132867.30841023347,62559.373098075215,13737.21467473347,82454.36105878039,32630.4334898528,3154.4001035342817,12938.413639189368,440.4085736126679,73.97854251175785,221.78173555928953,417.66609088759583,5082.774201267815,92.72677663736732,1928.1779726159125,32.385097560236034,848.1041425533575,3539.358162360893,5617.850761795682,6755.088137953536,3634.266783749106,2911.755256059043,892.8964122426452,568.9107873858969,719.6902431876089,268.7876556607331,2756.631039704426,107.91494816070814,391.21863736359853,2904.757080578372,961.8986059310968,28221.3025272364,6723.76041054008,12097.806352476207,7083.759084992742,8029.8321481101375,1739.5624924011338,1056.8373805096162,2887.038548866455,5108.984514536253,20888.894058205795,1722.2216052279953,10214.690692714932,1443.1237000087392,2.0300814671221543,0.0,1411028.9765128247,DEF0D
13,85093.04973489455,1004.5995040825816,409.4120714764402,0.0,0.0,0.0,1181.5186146791243,0.0,7671.554872591,1161.612188516,0.0,176.85296703900002,617.796848546,1904.1889428778416,145.73739066,1612.825842568,6017.144342704,0.0,4037717.352722272,3609.090646443,1024.269150654,39795.12328002621,2348.126833232,8611.912646777999,1374.5282775803591,448.24840523325383,4132.016108915383,70.24335722349139,3304.973166692,156.10824588237497,529.9624917720723,1209.5573078515793,63061.17362407721,530.8766615330421,2229.371916211724,9078.656655651175,884.0358075980871,29325.547893203475,11644.857314116814,38199.70731553208,8951.133639291329,18883.4281281754,24099.61429653398,45772.18498438508,635391.568083874,360.8577775162467,9776.739598690432,11931.958918118871,878.0801199700369,5611.935358668782,174.955533613533,39.462150673386816,0.0,13.738992743737269,668.3656194935157,67.5558962016576,1742.513056118462,1311.2673712714302,727.6099993241043,1144.067792113043,2707.914575109462,3654.076068557401,2469.6229264740937,866.6798067121761,142.25312038885005,174.22031795344745,490.0765607067182,62.53893140273759,382.07386034394136,28.31190929210876,333.71350039603396,972.4509361682055,452.4942123593683,16332.418106925232,2552.5131599384067,4500.828802263805,3860.936279324825,3837.057115216414,676.252089666575,195.09260083735668,1012.1210457679936,1648.108951637263,15919.116542767102,1331.8122819041482,5018.5413232279525,995.8130188618215,0.6077900248026992,0.0,5204446.716300119,DEF0E
14,69177.25259467198,1148.0221709693265,0.0,0.0,0.0,0.0,46.121860621,0.0,11357.974196777,40.231357798999994,0.0,922.482033442,49.687161103,66.36670390195839,1700.7962011149998,8439.404835042,17440.673185473,0.0,149250.5140462821,14579.694217116,13245.174324776,2196.823847549,1068.447600752,12340.404984018,4436.222465393349,738.7759010768698,14171.151786581526,6496.8270916200345,114.288860779,478.0527623845923,1796.2570039971986,1590.8644923292989,10514.811935169684,149.48984387285245,7813.767341759803,6465.508743505468,0.0,31230.16272166198,18356.46690090682,71576.10843618955,19408.85260520146,160447.03255744287,52558.71046165401,115781.00514307697,5049.344872374559,999.730297201612,97815.7049193178,39719.83012830899,3038.902818168819,12854.686279671503,785.1979046963218,20.921056713846404,0.0,151.1818648355701,2999.314326986845,263.5754442340287,2923.9920848740708,132.9812610496347,558.6789082514886,1938.3901129317949,3538.066208776209,5882.269898205171,3259.2247474029523,1276.243027664476,890.3551404255591,528.5928066981694,643.0331517790414,717.5852860508815,2718.1644343582557,132.10483942388365,172.8959499414477,2529.66936059853,1187.226399645214,20485.6461413459,5975.29333163221,9841.786310566817,7643.979236689218,5565.509489548151,1179.970779740079,1569.0027451746305,2039.091475799072,4352.5166867303615,5839.871976506789,1600.9452206245248,13237.55412959647,2000.485157300161,1.6838381782315128,0.0,1101255.628426031,DEF0F
15,105724.81715729691,480.9365722861833,1342.6997356412887,0.0,0.0,0.0,173.346205816,0.0,75404.101352774,5107.025925369,17757.790620738,2378.065452056,1771.585108871,473.00897470932887,2401.781679728,3138.741822995,26283.807991171,44325974.32329484,76683.205880301,8995.502063435,28354.920062019,8515.726181242,46972.538485699995,35404.79088942,32481.159136135677,6658.9683483043145,39103.06272232996,14712.079003003691,212011.841116897,2931.378791618221,22095.220697412064,24990.471745135423,432763.4988847908,7045.486477781649,29588.278122771015,249298.6704000775,15489.57645439898,275837.62360028113,167888.8043967056,377538.6029330398,168724.61145477855,910264.2982951064,557035.1968637668,1417782.450536942,37013850.55555603,1830686.4694598257,1964913.644007407,432495.01866801194,71116.74103508316,214894.4190353412,27667.480263160334,10055.630354307004,9179.840453826377,6132.657045773496,92062.24633002984,10740.772278981489,57427.938130923685,29973.140145457503,24134.064307365537,57618.17929414005,99754.0042378902,164291.26932313747,100497.40254519763,31470.692042976312,67551.46966383285,16983.993214432532,1711.9921844845428,4603.07840443616,35460.62898556967,3516.802952535379,9272.726215928891,33995.66617856305,12847.13600224888,258383.6142260042,112996.40289338508,134215.62902973624,43176.56266215671,61607.41856079706,66712.94011570708,24008.0141243253,37592.28139870559,57105.22437128667,153841.66127366634,17097.507316006056,127234.37218521645,24797.396033041965,170.6756773007546,1877.2883601787985,93293302.64198208,DE600
16,6072.542643653868,0.0,0.0,0.0,7193.91831454362,0.0,503.3685950520001,0.0,6750.020905877,1928.908303175,0.0,1122.120126961,627.709180961,1983.9284497129815,147.771735633,1635.6271754139998,8464.860658924,0.0,288775.91936691856,106.254748396,3192.7032698559997,3058.398375449,2381.702291505,8976.233940341,11813.636537029952,696.6170300294544,7339.488933568314,26324.40825441028,3593.5246915750004,188.21896729782097,2953.8083188726887,1994.2741964908148,76485.67482247109,0.0,2261.69703085849,28531.56264110075,0.0,31771.41274048796,39038.90385390176,50578.61457428221,27118.458586318207,71522.75706256341,83433.33345752562,145484.19609244718,62139.44183095252,13681.134613396976,75851.74011610799,82020.35597461181,4137.365748880281,19904.336887629834,3123.6398708429115,29.260302145851306,23.666994964421733,414.9537715481159,8706.752997756756,87.23909016356498,4439.757130408459,439.4757171709105,2323.1096812712,4751.700735921723,8769.84991897357,42931.58728164309,16318.766919459402,20208.23370475013,2492.253650324425,539.1473010335964,287.78197094990463,177.63949292082566,6239.863596118442,204.85523094797517,629.3111862842159,4267.916695874729,1535.6213079455838,43716.76152779708,25896.687363456353,18986.441380374203,7343.569040161165,7613.484021037872,8944.162153877944,3861.4586947219336,2953.584958548468,8338.544692591462,16524.865445557043,1578.6105333289856,14282.179113631497,1458.6370914585889,1.5127919383973434,0.0,1502229.8344030841,DE911
17,4419.258020614087,5545.203955196782,0.0,0.0,0.0,0.0,86478.8506735883,0.0,2289.57232704,0.0,0.0,701.367990256,0.0,0.0,0.0,53420.757362689015,414.333866787,0.0,11238619.94519221,22344.432301204,4194.180942203,142417.03122122094,12408.283733547,9762.209404602,1122.0042760004856,2685.867622441272,1549.4060373953323,54829.621733084125,21167.116930318996,0.0,292.52619877858945,1107.8730079260488,49664.62822258516,3283.286351837086,13787.319200899388,10411.870048104864,0.0,7988.932526556349,11412.76075222752,16155.888196852591,5229.975349408043,15645.738348649464,19546.35418763727,68447.01361449502,0.0,0.0,43655.00059549635,10936.263254143172,997.6877885189488,3996.2667053969385,55.8968653397568,161.10959182971712,0.0,84.82876173178379,751.3649407717542,0.0,658.6537346744414,0.0,148.30613893323394,950.4652255999696,1053.5702882662335,2715.4782325194396,2684.6205253316516,4849.991626470479,57.307170491412336,54.29638852071353,134.0482402584833,69.12984304283628,884.6616145915269,43.37798071256314,41.81979311427259,770.4470913034427,456.85809315264385,8672.699543412078,3764.139648942579,4901.259499204913,2520.474215824097,2283.6103738551437,6134.953179026896,0.0,1176.5324858546778,822.696000939326,2011.7876126783704,247.9141937600018,3709.40287933335,266.12044322845605,1.5307299691264268e-15,0.0,12000066.65016263,DE912
18,4520.740505059286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715.860939791,0.0,0.0,0.0,301.61414731563747,0.0,0.0,0.0,411.538103679,0.0,0.0,0.0,971.882543535,1591105.7520734093,0.0,1901.914795986,23886.24527416036,11487.629523032672,357.53717719640684,226439.20109246063,0.0,4066.276888355529,463.62134153371306,1910.7694504504789,39202.403658668605,0.0,58784.93635073297,44391.812122748815,0.0,13932.62696395738,6585.449956484313,24323.084117280003,16815.36506620479,6456.151450774478,35519.74538156831,37711.19634937212,2205.642381665078,436.6997242368685,110770.3011290016,24573.832429477025,5636.079732773086,11113.442095360062,369.69687335180384,153.49243678585958,0.0,102.54384053685006,6850.610063014128,72.5477002105541,1030.758205328886,165.1283676225883,194.1240466590357,3332.1098783468424,1804.38321196449,9578.10523846034,21064.08872746186,4203.192777743897,794.3756120441388,683.6639539863877,126.84372676767696,128.26120892482334,8971.172431562145,101.03744307890196,348.3416756371083,1025.4537628159176,1529.6281844354578,18348.048500358705,5985.915745679319,7455.909358146324,3532.5762357274034,3276.2189336582446,26536.899592218542,10982.804877826127,1810.16779780304,9183.516035757604,6860.131693849536,525.4021784976352,15933.612919879448,581.6971156887844,0.7355300422821824,0.0,2482642.548648143,DE913
19,46811.918725438845,3788.3971671852128,0.0,0.0,251879.5291329629,0.0,2423.747420793034,0.0,15216.177064452,6377.94162874664,0.0,0.0,0.0,0.0,4603.781376260527,0.0,2903.905944751,0.0,38831.79435229294,0.0,2741.2935088850004,2374.2586082066546,5195.917972192,2937.354717726,105.55465988215366,271.447382477201,270.1496954083796,10692.124736909864,0.0,341.1546844897568,199.07940065705063,1244.1217048378026,8047.3026722202,1174.6839903500788,1414.2849680702425,5291.459580364816,0.0,25184.619047073593,14414.217892487017,40753.12088612462,14703.98856843021,14395.409563282135,28729.053513916133,47526.545384540885,1122.3896973065175,28133.221565652024,25158.105790943384,19717.200535230528,2963.0902857444494,5554.532344308301,145.02874004085933,20.45473531615294,0.0,34.65922473690668,336.6689965220987,268.6600594793742,1792.9481060231135,241.9251584739617,221.5859414328048,658.5362456831939,2124.500945152933,986.1750860933136,26101.23626305921,51.60935559669863,47.81512466443164,135.9052200703162,299.69358306202673,64.26139716074154,579.0701826403528,146.78378606739727,28.59687494093245,598.2099678804407,153.59399575311608,14607.154358997906,4349.438623589114,6151.9915078034555,3794.791574626904,3770.4944732320223,2415.2304190308873,1022.6189798570664,1037.9144705008289,2376.3362490745785,5051.418372711582,186.94925525770464,6678.502660571104,1094.811435305674,0.3742906597548143,0.0,771068.8218316691,DE914
