time,home_charging,work_charging,public_charging
00:00:00,0.008115335747973946,0.0,0.0
00:10:00,0.007844665240554185,0.0,0.0
00:20:00,0.007562519567407606,0.0,0.0
00:30:00,0.007195356383821424,0.0,0.0
00:40:00,0.006741491189323952,0.0,0.0
00:50:00,0.006499387512034108,0.0,0.0
01:00:00,0.006261902585113158,0.0,0.0
01:10:00,0.006015807618977815,0.0,0.0
01:20:00,0.005756702496888308,0.0,0.0
01:30:00,0.005474901384493523,0.0,0.0
01:40:00,0.005198667872548829,0.0,0.0
01:50:00,0.004912127612960786,0.0,0.0
02:00:00,0.004656080997348695,0.0,0.0
02:10:00,0.004394606943791557,0.0,0.0
02:20:00,0.004124115887629867,0.0,0.0
02:30:00,0.003825119796480284,0.0,0.0
02:40:00,0.0035658383275974656,0.0,0.0
02:50:00,0.0033160123929090683,0.0,0.0
03:00:00,0.0030556234832072302,0.0,0.0
03:10:00,0.0027937284918468433,0.0,0.0
03:20:00,0.0025443962176876548,0.0,0.0
03:30:00,0.002287308274940205,0.0,0.0
03:40:00,0.002038349066333676,0.0,0.0
03:50:00,0.0018421991564297965,0.0,0.0
04:00:00,0.0016959610720163646,0.0,0.0
04:10:00,0.0015842006767552486,0.0,0.0
04:20:00,0.0014816496481937934,0.0,0.0
04:30:00,0.0013877113979672846,0.0,0.0
04:40:00,0.0012951457134870675,0.0,0.0
04:50:00,0.0012123709693591589,0.0,0.0
05:00:00,0.001136278982924413,0.0,0.0
05:10:00,0.001066424422305219,0.0,0.0
05:20:00,0.0009964678374435431,0.0,0.0
05:30:00,0.0009191414213121211,0.0,0.0
05:40:00,0.0008587041238088483,0.0,0.0
05:50:00,0.0008681174307083791,0.0,0.0
06:00:00,0.0009060776347063766,0.0,0.0
06:10:00,0.0009780587824607175,0.0,0.0
06:20:00,0.0010941526815868615,0.0,0.0
06:30:00,0.001228471630590391,0.0,0.0
06:40:00,0.0013452374321075078,0.0,0.0
06:50:00,0.0014018238423072773,0.0,0.0
07:00:00,0.001426970077926043,0.0,0.0
07:10:00,0.0014201042203876206,0.0,0.0
07:20:00,0.0013930921037513205,0.0,0.0
07:30:00,0.0013343732953018436,0.0,0.0
07:40:00,0.0013454824008450438,0.0,0.0
07:50:00,0.0013878747263365554,0.0,0.0
08:00:00,0.0014771279724702586,0.0,0.0
08:10:00,0.0015765550852000418,0.0,0.0
08:20:00,0.0016801753986938539,0.0,0.0
08:30:00,0.0017744858194538799,0.0,0.0
08:40:00,0.0018180634656868471,0.0,0.0
08:50:00,0.0018760496045982851,0.0,0.0
09:00:00,0.0018694741875961902,0.0,0.0
09:10:00,0.0018913232138484345,0.0,0.0
09:20:00,0.0019415488400810093,0.0,0.0
09:30:00,0.0020121281717777437,0.0,0.0
09:40:00,0.002035502206715476,0.0,0.0
09:50:00,0.002146689671125353,0.0,0.0
10:00:00,0.002265074978645288,0.0,0.0
10:10:00,0.0023615225585471252,0.0,0.0
10:20:00,0.0025632897212664514,0.0,0.0
10:30:00,0.002877374895141056,0.0,0.0
10:40:00,0.0032882050381969254,0.0,0.0
10:50:00,0.0037745990019240443,0.0,0.0
11:00:00,0.004413158603251081,0.0,0.0
11:10:00,0.004970882733116121,0.0,0.0
11:20:00,0.005479694041113051,0.0,0.0
11:30:00,0.00592027146252771,0.0,0.0
11:40:00,0.006281827849665289,0.0,0.0
11:50:00,0.006510070336730531,0.0,0.0
12:00:00,0.006653284673068833,0.0,0.0
12:10:00,0.006664691278399421,0.0,0.0
12:20:00,0.006678609661331092,0.0,0.0
12:30:00,0.006655560503334672,0.0,0.0
12:40:00,0.006597132492428882,0.0,0.0
12:50:00,0.006733717462371104,0.0,0.0
13:00:00,0.0070439609329308915,0.0,0.0
13:10:00,0.007343798467737421,0.0,0.0
13:20:00,0.007629966843461625,0.0,0.0
13:30:00,0.007918501895322744,0.0,0.0
13:40:00,0.00805840864526454,0.0,0.0
13:50:00,0.008170079491614626,0.0,0.0
